br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br
br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br
br,br,brbg,brbg,brbg,brbg,brbg,brbg,br,br,br,br,brbg,brbg,brbg,brbg,br,br,br,br,brbg,brbg,brbg,brbg,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,brbg,tcol,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,tcol,brbg,brbg,brbg,brbg,brbg,br,br,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,br,br
br,br,brbg,brbg,brbg,brbg,brbg,brbg,br,br,br,br,brbg,brbg,brbg,brbg,br,br,br,br,brbg,brbg,brbg,brbg,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,br,br,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,br,br
br,br,brbg,brbg,brbg,brbg,brbg,brbg,br,br,br,br,brbg,brbg,brbg,brbg,br,br,br,br,brbg,brbg,brbg,brbg,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,br,br,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,br,br
br,br,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,br,br,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,br,br
br,br,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,br,br,br,br,br,br,br,br,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,br,br
br,br,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,br,br,br,br,br,br,br,br,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,br,br
brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,eb,eb,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg
brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,eb,eb,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg
brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,br,br,eb,eb,br,br,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg
br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,eb,eb,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br
br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,eb,eb,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br
