br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br
br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br
br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,fl,fl,fl,tcol,fl,fl,fl,fl,fl,fl,fl,fl,tcol,fl,fl,fl,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,br,br
br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,flb,flb,flb,col,flb,flb,flb,flb,flb,flb,flb,flb,col,flb,flb,flb,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,br,br
br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,brbg,t1,t2,brbg,brbg,brbg,brbg,brbg,br,br
br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,brbg,t3,t4,brbg,brbg,brbg,brbg,brbg,br,br
br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,brbg,t5,t6,brbg,brbg,brbg,brbg,brbg,br,br
br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,brbg,brbg,brbg,brbg,brbg,brbg,t11,t7,t8,t11,brbg,brbg,brbg,brbg,br,br
brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,t12,t9,t10,t12,brbg,brbg,brbg,brbg,br,br
brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,pl,pl,pl,pl,pl,pl,brbg,brbg,brbg,brbg,st
brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,col,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,brbg,pl,pl,pl,pl,pl,pl,pl,pl,pl,pl,brbg,brbg,sb
br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br
br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br,br
